"Product Id","Handle","Title","Type","Theme","PriceMin","PriceMax","CompareAt","Sizes","Vendor","Published","Stock Status","Tags","PromoteStatus","PromotePhase"
"'1000000666153713'","vibrant-unicorn-rainbow-party-yoga-shorts","Vibrant Unicorn Rainbow Yoga Shorts","Yoga Shorts","Other-Animal","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,all-over print,animals,fitness apparel,dakofits,gym shorts,leggings,printed yoga shorts,rainbow party,rainbow print,rainbow yoga shorts,sports shorts,unicorn print,unicorn yoga shorts,vibrant colours,women's activewear,workout shorts,yoga apparel,yoga shorts","",""
"'1000000666337152'","wolf-howl-full-moon-yoga-shorts","Wolf Howl Full Moon Yoga Shorts","Yoga Shorts","Other-Animal","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,australia,charcoal,fitness,full moon,dakofits,leggings,midnight blue,moon,running,shorts,silver,training,wolf,wolf yoga shorts,women's activewear,yoga,yoga shorts","",""
"'1000000666153697'","year-of-snake-yoga-shorts","Year of Snake Yoga Shorts","Yoga Shorts","Other-Animal","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","","",""
"'1000000665917904'","anaconda-snake-skin-youth-leggings","Anaconda Snake Skin Youth Leggings","Youth Leggings","Other-Animal","59.99","59.99","71.99","8/10/12/14/16/18/20","DAKOfits","TRUE","","active kids,active wear,activewear,black,bright,brown,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,dark brown,fit kid,fitness,fitness leggings,gym,gym / workout,gymwear,kids,kids leggings,leggings sportswear,light brown,petite,snake,snakeskin,sport,sports,sports wear,sportswear,vibrant,yoga,yoga leggings,yoga wear,yogawear,youth,youth leggings,zen,zen yoga","",""
"'1000000665918063'","blue-metamorphosis-youth-leggings","Blue Metamorphosis Youth Leggings","Youth Leggings","Other-Animal","59.99","59.99","71.99","8/10/12/14/16/18/20","DAKOfits","TRUE","","active kids,active wear,activewear,black,blue,blue green,bright,bright blue,bright green,bright pink,butterflies,butterfly,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,dark blue,fit kid,fitness,fitness leggings,flower,flowers,green,gym,gym / workout,gymwear,hot pink,kids,kids leggings,leggings sportswear,light blue,orange,ornamental,pink,purple,sport,sports,sports wear,sportswear,vibrant,white,yellow,yoga,yoga leggings,yoga wear,yogawear,youth,youth leggings,zen,zen yoga,zen zen yoga","",""
"'1000000665917928'","chinese-dragon-youth-leggings","Chinese Dragon Youth Leggings","Youth Leggings","Other-Animal","59.99","59.99","71.99","8/10/12/14/16/18/20","DAKOfits","TRUE","","active kids,active wear,activewear,black,black and gold,bright,bright orange,bright red,children,childrens activewear,chinese,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,dragon,dragons,fire breathing dragon,fit kid,fitness,fitness leggings,gold,gym,gym / workout,gymwear,hot orange,hot red,kids,kids leggings,leggings sportswear,mythical creature,orange,petite,red,sport,sports,sports wear,sportswear,vibrant,yoga,yoga leggings,yoga wear,yogawear,youth,youth leggings,zen,zen yoga","",""
"'1000000665917958'","golden-ornamental-owl-youth-leggings","Golden Ornamental Owl Youth Leggings","Youth Leggings","Other-Animal","59.99","59.99","71.99","8/10/12/14/16/18/20","DAKOfits","TRUE","","active wear,activewear,black,black and gold,bright,colorful,colorful and vibrant,colorful vibrant,dance,dancewear,fake gold,fitness,gold,golden,gym,owl,petite,sport,sports,sports wear,sportswear,teen,teenager,vibrant,yoga,yoga leggings,yoga wear,youth,youth leggings,zen,zen yoga","",""
"'1000000665917924'","leopard-skin-youth-leggings","Leopard Skin Youth Leggings","Youth Leggings","Other-Animal","59.99","59.99","71.99","8/10/12/14/16/18/20","DAKOfits","TRUE","","active kids,active wear,activewear,animal print,animal skin,black,bright,brown,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,dark brown,fit kid,fitness,fitness leggings,gym,gym / workout,gymwear,kids,kids leggings,leggings sportswear,leopard,leopard print,light brown,mysterybox,petite,sport,sports,sports wear,sportswear,vibrant,yoga,yoga leggings,yoga wear,yogawear,youth,youth leggings,zen,zen yoga","",""
"'1000000665918980'","olive-green-leopard-skin-youth-leggings","Olive Green Leopard Skin Youth Leggings","Youth Leggings","Other-Animal","59.99","59.99","71.99","14/16/8/10/18/12/20","DAKOfits","TRUE","","active kids,active wear,activewear,animal,animal print,animal skin,animal themed,black,bright,bright green,childrens activewear,colorful,colorful and vibrant,colorful vibrant,dance,dancewear,dark,fitness,fitness leggings,green,gym,gym / workout,gymwear,kids,kids leggings,leopard,leopard print,leopard skin,leopard spots,meditation,olive green,petite,sport,sports,sports wear,sportswear,spots,teen,teenager,vibrant,yoga,yoga wear,yogi,yogis,youth,youth leggings,zen,zen yoga,zen zen yoga","",""
"'1000000665918071'","peacock-feathered-youth-leggings","Peacock Feathered Youth Leggings","Youth Leggings","Other-Animal","59.99","59.99","71.99","8/10/12/14/16/18/20","DAKOfits","TRUE","","active kids,active wear,activewear,animal,black,blue,blue green,bright,bright blue,bright green,brown,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,dark brown,feather,feathers,fit kid,fitness,fitness leggings,green,gym,gym / workout,gymwear,kids,kids leggings,leggings sportswear,light brown,orange,ornamental,peacock,peacock feather,petite,sport,sports,sports wear,sportswear,vibrant,yoga,yoga leggings,yoga wear,yogaleggings,yogawear,youth,youth leggings,zen,zen yoga","",""
"'1000000665918878'","snowy-owl-eyes-youth-leggings","Snowy Owl Eyes Youth Leggings","Youth Leggings","Other-Animal","59.99","59.99","71.99","14/16/8/10/18/12/20","DAKOfits","TRUE","","active wear,activewear,bird,black,bright,brown,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,dark brown,eyes,feather,feathers,fitness,gym,gym / workout,gymwear,light brown,owl,petite,snowy owl,sport,sports,sports wear,sportswear,vibrant,white,yoga,yoga wear,yogawear,youth,youth leggings,zen,zen yoga","",""
"'1000000666153168'","american-flag-repeat-pattern-bike-shorts","American Flag Repeat Bike Shorts","Bike Shorts","Patriotic/USA","64.99","64.99","77.99","XS/S/M/L/XL/2XL/3XL","DAKOfits","TRUE","","activewear,all over print,american flag,american pride,bike shorts,bottoms,dakofits,high waisted shorts,leggings,patriotic,red white and blue,running shorts,stars and stripes,united states,usa,womens activewear,womens bike shorts,workout shorts,yoga shorts","",""
"'1000000666153263'","american-ink-stars-bike-shorts","American Ink Stars Bike Shorts","Bike Shorts","Patriotic/USA","64.99","64.99","77.99","XS/S/M/L/XL/2XL/3XL","DAKOfits","TRUE","","activewear,all-over print,american,american flag,bike shorts,dakofits,gym shorts,high waisted,patriotic,red white and blue,running shorts,sportswear,stars and stripes,usa,womens activewear,womens bike shorts,workout shorts,yoga shorts","",""
"'1000000666153352'","american-marble-bike-shorts","American Marble Bike Shorts","Bike Shorts","Patriotic/USA","64.99","64.99","77.99","XS/S/M/L/XL/2XL/3XL","DAKOfits","TRUE","","activewear,all-over print,american marble bike shorts,bike shorts,compression shorts,fitness apparel,dakofits,high waisted shorts,marble print,patriotic,premium activewear,red white and blue,running shorts,training shorts,women's activewear,women's bike shorts,workout shorts,yoga shorts","",""
"'1000000666153342'","american-stars-diagonal-bike-shorts","American Stars Diagonal Bike Shorts","Bike Shorts","Patriotic/USA","64.99","64.99","77.99","XS/S/M/L/XL/2XL/3XL","DAKOfits","TRUE","","activewear,all-over print,america,american stars,bike shorts,dakofits,high waisted shorts,leggings,patriotic,printed bike shorts,red white and blue,shorts,stars and stripes,usa,womens activewear,womens bike shorts,workout shorts,yoga shorts","",""
"'1000000666153351'","american-sunset-bike-shorts","American Sunset Bike Shorts","Bike Shorts","Patriotic/USA","64.99","64.99","77.99","XS/S/M/L/XL/2XL/3XL","DAKOfits","TRUE","","activewear,all-over print,american sunset,bike shorts,fitness apparel,dakofits,gradient,gym wear,high waisted,premium activewear,printed bike shorts,red white blue,running shorts,training shorts,womens activewear,womens bike shorts,workout clothes,yoga shorts","",""
"'1000000666153204'","americana-wildflower-bike-shorts","Americana Wildflower Bike Shorts","Bike Shorts","Patriotic/USA","64.99","64.99","77.99","XS/S/M/L/XL/2XL/3XL","DAKOfits","TRUE","","activewear,all-over print,americana,bike shorts,floral,dakofits,high waisted shorts,leggings,patriotic,red white and blue,shorts,usa,wildflower,women's activewear,workout shorts,yoga shorts","",""
"'1000000666153153'","geometric-flag-prism-bike-shorts","Geometric Flag Prism Bike Shorts","Bike Shorts","Patriotic/USA","64.99","64.99","77.99","XS/S/M/L/XL/2XL/3XL","DAKOfits","TRUE","","","",""
"'1000000666153172'","stars-and-stripes-drip-bike-shorts","Stars and Stripes Drip Bike Shorts","Bike Shorts","Patriotic/USA","64.99","64.99","77.99","XS/S/M/L/XL/2XL/3XL","DAKOfits","TRUE","","activewear,all-over print,bike shorts,bottoms,dakofits,leggings,patriotic,printed bike shorts,red white and blue,running shorts,stars and stripes,womens activewear,womens bike shorts,workout shorts,yoga shorts","",""
"'1000000666153181'","vintage-distressed-american-flag-bike-shorts","Vintage Distressed American Flag Bike Shorts","Bike Shorts","Patriotic/USA","64.99","64.99","77.99","XS/S/M/L/XL/2XL/3XL","DAKOfits","TRUE","","","",""
"'1000000665805874'","american-flag-capris","American Flag Capris","Capris","Patriotic/USA","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,america,american flag,capri,capris,flag,mysterybox,sport,sports","",""
"'1000000665912484'","american-football-capris","American Football Capris","Capris","Patriotic/USA","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,american,american football,brown,capri,capris,football,sport,sports,stitches,white","",""
"'1000000665805872'","american-patriot-born-free-capris","American Patriot - Born Free Capris","Capris","Patriotic/USA","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,america,american flag,american patriot,born free,capri,mysterybox,patriot,sport,sports,upsellgeneral","",""
"'1000000665908887'","army-camo-capris","Army Camo Capris","Capris","Patriotic/USA","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,army,camo,capri,capris,colorful,colorful vibrant,green,pp_camo,sport,sports","",""
"'1000000665912398'","basketball-capris","Basketball Capris","Capris","Patriotic/USA","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,american,ball,basketball,black,brown,capri,capris,sport,sports,striped,stripes","",""
"'1000000665912383'","thin-white-line-capris","Black & White American Flag Capris","Capris","Patriotic/USA","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,america,american flag,black,black & white,black and white,capri,capris,colorful,colorful vibrant,flag,mysterybox,pride,sport,sports,thin line,white","",""
"'1000000665906781'","black-white-american-flag-capris","Black & White American Flag Capris","Capris","Patriotic/USA","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","america,american flag,black and white,capri,flag,mysterybox","",""
"'1000000665912380'","brazilian-flag-capris","Brazilian Flag Capris","Capris","Patriotic/USA","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,brazil,brazilian,capri,capris,colorful,colorful vibrant,flag,green,sport,sports,vibrant,yellow","",""
"'1000000665920896'","fall-floral-capris","Fall Floral Capris","Capris","Patriotic/USA","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","3/4,7/8,active wear,activewear,army green,autumn,bright,brown,capri,capri leggings,capris,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,dark brown,dark green,fall,fitness,floral,flower,flowers,green,gym,gym / workout,gymwear,leaf,leaves,light brown,light green,pink,soft pink,sport,sports,sports wear,sportswear,vibrant,yoga,yoga wear,yogawear,zen,zen zen yoga,zen/yoga","",""
"'1000000665805935'","faux-carbon-jamaican-flag-capris","Faux Carbon Jamaican Flag Capris","Capris","Patriotic/USA","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,black,bob marley,bright,capri,colorful,colorful vibrant,flag,green,jamaica,jamaican,mysterybox,sport,sports,vibrant,yellow","",""
"'1000000665805900'","faux-carbon-texas-flag-capris","Faux Carbon Texas Flag Capris","Capris","Patriotic/USA","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","capri,flag,mysterybox,texas","",""
"'1000000665906713'","grunge-australian-flag-capris","Grunge Australian Flag Capris","Capris","Patriotic/USA","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,australia,australian flag,blue,capri,dark blue,flag,mysterybox,navy blue,pride,red,sport,sports,white","",""
"'1000000665906740'","grunge-canadian-flag-capris","Grunge Canadian Flag Capris","Capris","Patriotic/USA","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,canada,canadian,canadian flag,capri,capris,colorful,colorful vibrant,dark red,deep red,flag,grunge,mysterybox,pride,red,sport,sports,white","",""
"'1000000665906706'","grunge-new-zealand-flag-capris","Grunge New Zealand Flag Capris","Capris","Patriotic/USA","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","capri,flag,mysterybox,new zealand,pride","",""
"'1000000665914396'","irish-flag-capris","Irish Flag Capris","Capris","Patriotic/USA","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,capri,capris,colorful,colorful vibrant,flag,green,irish,irish capris,irish flag,irish pride,orange,patricks,saint,sport,sports,st patricks,st patty,st patty's day,st pattys,st. patricks day,white","",""
"'1000000665914446'","italian-flag-capris","Italian Flag Capris","Capris","Patriotic/USA","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,capri,capris,colorful,colorful vibrant,flag,green,italian flag,italian pride,italy,red,sport,sports,white","",""
"'1000000665908730'","mystic-feather-capris","Mystic Feather Capris","Capris","Patriotic/USA","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,black,capri,capris,colorful vibrant,feathers,mysterybox,mystic,native,native american,native pride,sport,sports,vibrant,yoga,zen,zen yoga","",""
"'1000000665906067'","copy-of-native-american-pride-leggings","Native American Pride Capris","Capris","Patriotic/USA","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","america,capri,colorful vibrant,indian,mysterybox,native,native american,native pride,upsell3=native","",""
"'1000000665912382'","philippines-flag-capris","Philippines Flag Capris","Capris","Patriotic/USA","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,blue,capri,capris,colorful,colorful vibrant,filipino,filipino flag,flag,philippines,red,sport,sports,white,yellow","",""
"'1000000665913662'","puerto-rican-flag-capris","Puerto Rican Flag Capris","Capris","Patriotic/USA","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,blue,colorful,colorful vibrant,puerto,puerto rican flag,puerto rico,red,rico,sport,sports,white","",""
"'1000000665906788'","thin-blue-line-capris","Thin Blue Line Capris","Capris","Patriotic/USA","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,america,american flag,black,blue,capri,capris,colorful,colorful vibrant,flag,mysterybox,pride,sport,sports,thin line,white","",""
"'1000000665906716'","thin-green-line-capris","Thin Green Line Capris","Capris","Patriotic/USA","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,america,american flag,black,capri,colorful,colorful vibrant,flag,green,mysterybox,pride,sport,sports,thin line,white","",""
"'1000000665906738'","thin-orange-line-capris","Thin Orange Line Capris","Capris","Patriotic/USA","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,america,american flag,black,bright orange,capri,capris,colorful,colorful vibrant,flag,mysterybox,orange,pride,sport,sports,thin line,white","",""
"'1000000665906762'","thin-pink-line-capris","Thin Pink Line Capris","Capris","Patriotic/USA","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,america,american flag,black,capri,capris,colorful,colorful vibrant,flag,hot pink,mysterybox,pink,pride,sport,sports,thin line,white","",""
"'1000000665906768'","thin-red-line-capris","Thin Red Line Capris","Capris","Patriotic/USA","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","america,american flag,capri,flag,mysterybox,pride,red","",""
"'1000000665906775'","thin-silver-line-capris","Thin Silver Line Capris","Capris","Patriotic/USA","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,america,american flag,black,capri,capris,colorful,colorful vibrant,flag,mysterybox,pride,silver,sport,sports,thin line,white","",""
"'1000000665906780'","thin-yellow-line-capris","Thin Yellow Line Capris","Capris","Patriotic/USA","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,america,american flag,black,capri,capris,colorful,colorful vibrant,flag,mysterybox,pride,sport,sports,thin line,white,yellow","",""
